title,date_or_period,author_or_creator,description_or_abstract,url_to_original_object,manuscript_id_or_shelfmark,material,dimensions,trove_category,trove_record_type,trove_id,trove_url
MASSACRE OF CHRISTIANS Shocking Deeds by Turks. Armenian Students Bound and Shot.,1916-07-19,,"A special correspondent of the Paris ""Journal,"" who is in Armenia, sends details of horrible massacres at Kharput. The Turks arrested Armenian",https://nla.gov.au/nla.news-article1627179?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29,,,,newspaper,article,1627179,https://nla.gov.au/nla.news-article1627179?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29
"Armenian Atrocities THOUSANDS MURDERED AWFUL FIENDISHNESS. AN APPEAL TO AMERICA. LONDON, Wednesday.",1915-09-23,,"Lord Bryce, in a letter appealing to America to help in stopping the Armenian atrocities, narrates that the Turks are relentless in their cruelty",https://nla.gov.au/nla.news-article158155158?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29,,,,newspaper,article,158155158,https://nla.gov.au/nla.news-article158155158?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29
"Alsace Stripped. People and Factories. Deported to Germany. LONDON, October 12.",1917-10-15,,Correspondents report that the prisons in Alsace-Lorraine are crowded mostly with persons entertaining sentiments hostile to Germany.,https://nla.gov.au/nla.news-article176452907?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29,,,,newspaper,article,176452907,https://nla.gov.au/nla.news-article176452907?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29
"GENERAL CABLE NEWS ARMENIAN MASSACRE TURKISH INSTRUCTIONS, PITLLESS SAVAGERY. London, May 28.",1922-05-30,,"The ""Daily Telegraph"" publishes authenticated official telegrams sent by the late Talaat Pasha, Grand Vizier, from Constantinople to the",https://nla.gov.au/nla.news-article93375434?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29,,,,newspaper,article,93375434,https://nla.gov.au/nla.news-article93375434?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29
ARMENIAN ATROCITIES. TURKS’ FEARFUL EXCESSES. POLICY OF EXTERMINATION. ( published in the “Times.”),1917-01-03,,The “Times” prints the first reports from reliable Mohammedu[?] sources of the Armenian atrocites. They are given by two Mussulmans.,https://nla.gov.au/nla.news-article241695980?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29,,,,newspaper,article,241695980,https://nla.gov.au/nla.news-article241695980?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29
"Alsace Stripped. People and Factories. Deported to Germany. LONDON, October 12.",1917-10-13,,Correspondents report that the prisons in Alsace-Lorraine enter-crowded mostly with persons entertaining sentiments hostile to Germany.,https://nla.gov.au/nla.news-article176460384?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29,,,,newspaper,article,176460384,https://nla.gov.au/nla.news-article176460384?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29
"ARMENIAN MASSACRES. AWFUL ATROCITIES. Details by Eyewitnesses. (""The Times."") LONDON, 31st December.",1917-01-04,,"""The Times"" prints the first of the reports from reliable Mohammedan sources: regarding the Armenian atrocities. These reports are given by two eye-witnesses,",https://nla.gov.au/nla.news-article90847599?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29,,,,newspaper,article,90847599,https://nla.gov.au/nla.news-article90847599?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29
"ARMENIAN ATROCITIES. DEATH AND STARVATION. 300 BURIED IN ONE GRAVE. Paris, Friday Night.",1917-02-19,,"""Le Journal"" publsihes the American committee's report on the Armenian strocities. It states that 60000 victims of exhaustion and",https://nla.gov.au/nla.news-article84077656?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29,,,,newspaper,article,84077656,https://nla.gov.au/nla.news-article84077656?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29
"MURDER' OF VIZIER. Young Man Acquitted. Story of Armenian Massacre. LONDON, June 4.",1921-06-06,,"The correspondent of the ""Daily Telegraph"" at Berlin says that appalling evidence was given at the trial of Solomon Teilirian, the young Armenian who was",https://nla.gov.au/nla.news-article1763790?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29,,,,newspaper,article,1763790,https://nla.gov.au/nla.news-article1763790?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29
"ARMENIAN MASSACRES EYE-WITNESSES TELL STORIES. POLICY OF EXTERMINATION. (Published in ""The Times."")",1917-01-03,,"""The Times"" prints the first reports from reliable Mchammodan sources, of the Armenian atrocities. One eye-witness was a member of",https://nla.gov.au/nla.news-article73940569?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29,,,,newspaper,article,73940569,https://nla.gov.au/nla.news-article73940569?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29
"THE ARMENIAN MASSACRES. A Total of 1,200,000. to Date. LONDON, Monday.",1917-02-27,,"Mr. Balfour, in a letter to the American Committee of Armenian Relief, says it is doubtful if the true horror aud suffering of the Armenians is realised.",https://nla.gov.au/nla.news-article195828825?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29,,,,newspaper,article,195828825,https://nla.gov.au/nla.news-article195828825?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29
"LATEST NEWS. Armenian Atrocities. 60,000 Victims at One Town. PARIS, February 16.",1917-02-17,,"""Le Journal"" publishes the American committee's report in the Armenian atrocities. Sixty thousand victims from exhaustion and ill-treatment were buried",https://nla.gov.au/nla.news-article176431639?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29,,,,newspaper,article,176431639,https://nla.gov.au/nla.news-article176431639?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29
"ARMENIAN MASSACRES. ""Viscount Bryce's Appeal."" 'Germany Alone Can End It."" LONDON, 22nd September.",1915-09-23,,"Viscount Bryee, in a letter appealing to America to assist in stopping the Armenian atrocities, narrates relentless cruelty practised by the Turks in extirpating",https://nla.gov.au/nla.news-article91095105?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29,,,,newspaper,article,91095105,https://nla.gov.au/nla.news-article91095105?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29
"LATEST NEWS. Armenian Atrocities. 60,000 Victims at One Town. PARIS, February 16.",1917-02-17,,"""Le Journal"" publishes the American committee's report in the Armenian atrocities. Sixty thousand victims from exhaustion and ill-treatment were buried",https://nla.gov.au/nla.news-article176432027?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29,,,,newspaper,article,176432027,https://nla.gov.au/nla.news-article176432027?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29
"GREEKS AND TURKS Wholesale Deportations and Expulsions INVOLVING A MILLION (United Service.) LAUSANNE, Tuesday.",1923-01-18,,"Mass emigration by compulsion of 1,000,000 souls is being panned between the Turks and the Greeks at the Near East Peace Conference. It is",https://nla.gov.au/nla.news-article258307102?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29,,,,newspaper,article,258307102,https://nla.gov.au/nla.news-article258307102?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29
"Armenian Massacres. TURKS WIPE OUT MALE POPULATION. WOMEN ANO GIRLS SOLD. EXTERMINATING A RACE. London, Monday.",1915-09-28,,"A terrible story of Turkish cruelty to the Armenians is related by an eyewitness in the ""Daily Chronicle."" He says:—""History does not record such",https://nla.gov.au/nla.news-article45331202?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29,,,,newspaper,article,45331202,https://nla.gov.au/nla.news-article45331202?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29
AS IN THE DAYS OF MAHOMET. ARMENIAN CHRISTIANS MASSACRED. THEIR WIVES SOLD AS LUST SLAVES.,1915-10-01,,"Awful stories of cruelty to the Armenians in Turkey have been related by eye-witnesses. The ""Daily Chronicle,"" in publishing the narratives,",https://nla.gov.au/nla.news-article132774602?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29,,,,newspaper,article,132774602,https://nla.gov.au/nla.news-article132774602?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29
"ARMENIAN MASSACRES. PITILESS SAVAGERY OF TURKISH MORTALITY. POLICY OF COMPLETE EXTERMINATION. LONDON, Sunday.",1922-05-30,,"The ""Daily Telegraph"" publishes authenticated official telegrams sout by the late. Talast Pasha, Grand Vizier at Constantinople to the",https://nla.gov.au/nla.news-article152783892?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29,,,,newspaper,article,152783892,https://nla.gov.au/nla.news-article152783892?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29
"ARMENIAN HORRORS, A TERRIBLE STORY. WOMEN AND CHILDREN. MASSACRED IN THOUSANDS. LONDON, Sunday.",1915-09-28,,"An awful story of cruelty to Armenians is related by tin eye-witness in the ""Daily Chronicle."" He says:— ""History does not record such scenes.",https://nla.gov.au/nla.news-article182689281?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29,,,,newspaper,article,182689281,https://nla.gov.au/nla.news-article182689281?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29
ARMENIAN ATROCITIES AWFUL STORIES NARRATED. WOMEN THROWN INTO RIVER. ROADS LINED WITH CORPSES[?],1915-09-28,,"Awful stories of cruelty to the Armenians in Turkey have been related by eye-witnesses. The ""Daily Chronicle,"" in publishing the narratives,",https://nla.gov.au/nla.news-article119644849?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29,,,,newspaper,article,119644849,https://nla.gov.au/nla.news-article119644849?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29
"ARMENIAN MASSACRES. LIGHT ON TURKISH METHODS. PITILESS SAVAGERY REVEALED. TERRIBLE INSTRUCTIONS. LONDON, May 28.",1922-05-30,,"Authenticated official telegrams which were sent by the late Talaat Pasha, Grand Vizier at Constantinople, to the Turkish Prefecture at Aleppo during",https://nla.gov.au/nla.news-article23558671?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29,,,,newspaper,article,23558671,https://nla.gov.au/nla.news-article23558671?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29
"APPALLING EVIDENCE AT TRIAL Of TALAAT PASHA'S ASSASSIN. REVENGE FOR ARMENIAN MASSACRES. LONDON, June 3.",1921-06-06,,"The Berlin correspondent of the London ""Daily Telegraph"" reports that evidence of an appalling nature was given at the trial of Solomon Tilirian",https://nla.gov.au/nla.news-article82934571?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29,,,,newspaper,article,82934571,https://nla.gov.au/nla.news-article82934571?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29
ARMENIAN ATROCITIES. TEN THOUSAND DROWNED. Thrown into Sea from Boats. Lord Bryce's Stirring Appeal.,1915-09-23,,"In his letter appealing to America to assist in stopping the Armenian atrocities, Viscount Bryce states that the Turks with relentless cruelty are extirpating",https://nla.gov.au/nla.news-article154996245?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29,,,,newspaper,article,154996245,https://nla.gov.au/nla.news-article154996245?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29
"THE ARMENIAN MASSACRES Terrible Confirmation in a Court TALAAT’S ASSASSIN ACQUITTED (Reuter.) BERLIN, Friday.",1921-06-06,,"The trial of Solomon Toilarlan, the Armenian that, assassinated Talaat Pasha in Berlin, has been concluded. An Armenian witness described the",https://nla.gov.au/nla.news-article258609413?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29,,,,newspaper,article,258609413,https://nla.gov.au/nla.news-article258609413?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29
"THE UNSPEAKABLE TURK. Light on Armenian Massacres. SENSATIONAL DISCLOSURE Grand Vizier's Instructions. LONDON, 28th May.",1922-05-30,,"The ""Daily Telegraph"" to-day publishes a series of authenticated official telegrams sent by the late Talaat Pasha, formerly Grand Vizier of Turkey, to the Turkish",https://nla.gov.au/nla.news-article205042882?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29,,,,newspaper,article,205042882,https://nla.gov.au/nla.news-article205042882?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29
"ARMENIAN MASSACRES GHASTLY TURKISH WORK. 10,000 CAST INTO SEA. ""Germany Alone Can Stop It.""",1915-09-23,,"Viscount Bryce, former British ambassador at Washington, in his letter appealing to America to assist in stopping the Armenian atrocities, narrates accounts of",https://nla.gov.au/nla.news-article1563189?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29,,,,newspaper,article,1563189,https://nla.gov.au/nla.news-article1563189?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29
"ARMENIAN ATROCITIES A HORRIBLE STORY. SHOCKING DETAILS. LONDON, Feb 17, 7 p.m.",1917-02-17,,"The Paris ""Le Journal"" publishes the American committee's report on the Armenian atrocities, and says that 60,000 victims of exhaustion and",https://nla.gov.au/nla.news-article81067427?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29,,,,newspaper,article,81067427,https://nla.gov.au/nla.news-article81067427?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29
"THE ARMENIAN ATROCITIES AMERICAN COMMITTEE’S REPORT. SHOCKING TREATMENT OF HARMLESS PEOPLE REVEALED. PARIS, Feb. 16.",1917-02-17,,"“Le Journal” publishes the American committee’s report on the Armenian atrocities. There were 60,000 victims from exhaustion and ill-treatment",https://nla.gov.au/nla.news-article204861884?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29,,,,newspaper,article,204861884,https://nla.gov.au/nla.news-article204861884?searchTerm=armenian+AND+%28deportation+OR+deportations+OR+deported+OR+%22death+march%22%29
